DATE,County Name,TOR_F_SCALE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_TIME,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,SOURCE,,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,BEGIN_LOCATION,END_LOCATION,END_DATE,END_TIME,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
6/8/1986,HENDRY CO.,F0,26.33333,-80.9833,26.33333,-80.9833,1200,0,0,0,0,EST,AIRPLANE PILOT,,0.1,10,40,SE,40,SE,LA BELLE,LA BELLE,8/2/2000,1200,A pilot reported a brief tornado touched down in the Everglades.,,395
6/26/1986,BROWARD CO.,F0,26.07,-80.25,26.07,-80.25,1549,0,0,0,0,EST,GENERAL PUBLIC,,0.1,10,2,W,2,W,SUNRISE GOLF VLG,SUNRISE GOLF VLG,7/11/2000,1549,The public reported a brief touchdown in Markham Park which did minor damage to foliage.,,394
7/14/1986,MIAMI-DADE CO.,F0,25.76667,-80.6833,25.76667,-80.6833,1548,0,0,0,0,EST,AIRPLANE PILOT,,0.1,10,20,W,20,W,SWEET WATER,SWEET WATER,7/10/2000,1548,A pilot reported a tornado on the ground near U.S. 41 at the 20-mile bend.,,393
8/28/1986,PALM BEACH CO.,F0,26.68333,-80.6667,26.68333,-80.6667,1430,0,0,0,0,EST,LAW ENFORCEMENT,,0.1,10,,,,,BELLE GLADE,BELLE GLADE,7/10/2000,1430,A Sheriff's Deputy reported a brief tornado touchdown three miles south of SR 80 just southwest of Hatter Highway. No damage was sustained.,,392
9/8/1986,MIAMI-DADE CO.,F0,25.85,-80.2667,25.85,-80.2667,1138,0,0,0,0,EST,TRAINED SPOTTER,,0.2,10,,,,,HIALEAH,HIALEAH,6/22/2000,1152,A trained SKYWARN spotter reported a tornado in Hialeah.,,391
12/31/1986,PALM BEACH CO.,F0,26.68333,-80.6667,26.68333,-80.6667,1415,0,0,0,1000,EST,LAW ENFORCEMENT,,0.1,10,,,,,BELLE GLADE,BELLE GLADE,6/19/2000,1415,The Sheriff's Office reported a brief tornado touchdown in a corn field near Belle Glade.,,390
12/31/1986,BROWARD CO.,F0,26.13333,-80.1333,26.13333,-80.1333,1415,0,0,10000,0,EST,LAW ENFORCEMENT,,0.1,8,,,,,FT LAUDERDALE,FT LAUDERDALE,6/6/2000,1415,Law Enforcement persons inside the Public Safety Building saw a tornado briefly touch down at the intersection of Broward Boulevard and 27th Avenue knocking down utility wires and a tree and blowing the roof off of a shed.,,389
1/4/1987,MIAMI-DADE CO.,F0,25.46667,-80.6333,25.46667,-80.6333,1740,0,0,0,0,EST,PARK/FOREST SERVICE,,0.1,5,10,W,10,W,HOMESTEAD,HOMESTEAD,5/30/2000,1740,A park ranger sighted a brief tornado touchdown in Everglades National Park. Several other funnel clouds were observed in deep south Miami-Dade.,,388
1/4/1987,PALM BEACH CO.,F0,26.8,-80.1333,26.8,-80.1333,1345,0,0,0,0,EST,EMERGENCY MANAGER,,0.1,5,4,W,4,W,PALM BEACH GARDENS,PALM BEACH GARDENS,5/8/2000,1345,Emergency Management Official and newspaper reporter sighted a brief tornado touch down.,,387
6/25/1987,MIAMI-DADE CO.,F0,26,-80.5,26,-80.5,1514,0,0,0,0,EST,AIRPLANE PILOT,,0.1,10,19,NW,19,NW,MIAMI INTL,MIAMI INTL,4/16/2000,1514,A pilot reported a brief tornado touched down in the Everglades.,,386
6/27/1987,PALM BEACH CO.,F0,26.51667,-80.0333,26.51667,-80.0333,1700,0,0,0,0,EST,NEWSPAPER,,0.1,10,,,,,BOYNTON BEACH,BOYNTON BEACH,4/15/2000,1700,A brief tornado touched down near Congress Avenue and Boynton Beach Boulevard.,,384
6/28/1987,PALM BEACH CO.,F0,26.51667,-80.0333,26.51667,-80.0333,1720,0,0,5000,0,EST,NEWSPAPER,,0.2,10,,,,,BOYNTON BEACH,BOYNTON BEACH,4/15/2000,1720,A waterspout moved ashore from the intracoastal waterway and did minor damage to a restaurant at a yacht club near U.S.1 and Hypoluxo Road.,,385
6/28/1987,BROWARD CO.,F0,26.1,-80.2,26.1,-80.2,1100,0,0,4000,0,EST,NEWSPAPER,,0.1,5,,,,,LAUDERHILL,LAUDERHILL,4/14/2000,1100,A tree-top level tornado snapped a cypress tree and bent a light pole as it touched down in Veterans Park. The tornado moved north northeast for about 150 yards then damaged a screened pool enclosure before lifting.,,383
4/30/1988,PALM BEACH CO.,F0,26.88333,-80.6,26.88333,-80.6,1240,0,0,1000,0,EST,AIRPLANE PILOT,,0.1,10,6,NE,6,NE,PAHOKEE,PAHOKEE,4/13/2000,1240,A pilot reported a tornado touching down briefly and damaging a utility pole.,,382
5/27/1988,PALM BEACH CO.,F0,26.7,-80.65,26.7,-80.65,1730,0,0,0,0,EST,DEPT OF HIGHWAYS,,0.1,10,1,NE,1,NE,BELLE GLADE,BELLE GLADE,3/29/2000,1730,A brief tornado touchdown in a sugar cane field was witnessed by a T.V. news crew.,,381
5/27/1988,MIAMI-DADE CO.,F0,25.66667,-80.2167,25.66667,-80.2167,915,0,0,0,0,EST,NWS EMPLOYEE(OFF DUTY),,0.1,10,,,,,KEY BISCAYNE,KEY BISCAYNE,2/22/2000,916,A waterspout moved ashore from the Atlantic onto the south end of Crandon Park beach. It caused no damage or injuries but the Beach Patrol evacuated their tower.,,380
5/27/1988,BROWARD CO.,F1,26.13,-80.13,26.13,-80.13,1600,0,3,300000,0,EST,BROADCAST MEDIA,,1,20,,,,,FT LAUDERDALE,FT LAUDERDALE,10/15/1999,1605,,"A tornadic waterspout moved ashore on Fort Lauderdale Beach. The tornado overturned a lifeguard stand and passed over a high-rise condominium. The tornado blew out a plate-glass window at the Elbow Room Bar injuring eight patrons, two of whom were treated at the hospital. The tornado overturned a vehicle and heavily damaged a retail establishment on Los Olas Boulevard before lifting..",378
6/21/1988,PALM BEACH CO.,F1,26.47,-80.07,26.47,-80.07,1630,0,0,100000,0,EST,EMERGENCY MANAGER,,2,20,,,,,DELRAY BEACH,DELRAY BEACH,10/15/1999,1640,,"A tornado touched down in the Tropic Isles subdivision, crossed I-95, blowing over a semi-tractor trailer and lifted near Linton Boulevard and Abbey Road. Several structures suffered slight damage.",379
3/24/1989,BROWARD CO.,F0,26.08,-80.2,26.08,-80.2,1730,0,1,20000,0,EST,BROADCAST MEDIA,,0.1,10,,,,,PLANTATION,PLANTATION,10/14/1999,1730,,A brief tornado touched down at the Broward Mall damaging two vehicles and injuring one person.,377
4/5/1989,MIAMI-DADE CO.,F0,25.77,-80.27,25.77,-80.27,410,0,0,0,0,EST,EMERGENCY MANAGER,,0.1,5,,,,,WEST MIAMI,WEST MIAMI,9/20/1999,410,,A brief tornado touched down near southwest 117 Avenue and 7th Street.,375
5/15/1989,COLLIER CO.,F1,26.13,-81.8,26.13,-81.8,1620,0,0,20000,0,EST,EMERGENCY MANAGER,,0.3,10,,,,,NAPLES,NAPLES,9/20/1999,1620,,A tornado on the fringes of tropical storm Harvey tore the roof off a residence in the Paradise Point subdivision.,376
5/24/1989,PALM BEACH CO.,F0,26.35,-80.08,26.35,-80.08,1849,0,0,0,0,EST,EMERGENCY MANAGER,,0.1,7,,,,,BOCA RATON,BOCA RATON,9/14/1999,1849,,A brief tornado touched down near Glades Road and U.S. 441. doing no damage.,374
6/5/1989,PALM BEACH CO.,F0,26.35,-80.08,26.35,-80.08,1610,0,0,0,0,EST,NEWSPAPER,,0.5,10,,,,,BOCA RATON,BOCA RATON,9/6/1999,1610,,"A tornado, that was photographed by a newspaper, touched down near Yamato Road and U.S. 441 causing no damage.",373
6/9/1989,PALM BEACH CO.,F0,26.68,-80.37,26.68,-80.37,1145,0,0,0,0,EST,EMERGENCY MANAGER,,0.1,5,20,W,20,W,WEST PALM BEACH,WEST PALM BEACH,8/31/1999,1145,,Emergency Management reported a brief tornado touched down near twenty-mile bend.,372
7/14/1989,PALM BEACH CO.,F0,26.68,-80.37,26.68,-80.37,1220,0,0,0,0,EST,LAW ENFORCEMENT,,0.1,10,20,W,20,W,WEST PALM BEACH,WEST PALM BEACH,8/24/1999,1220,,A Sheriff's Deputy sighted a brief tornado touchdown near twenty-mile bend.,371
7/17/1989,MIAMI-DADE CO.,F0,25.7,-80.33,25.7,-80.33,1558,0,0,0,0,EST,TRAINED SPOTTER,,0.1,8,2,NW,2,NW,KENDALL,KENDALL,8/3/1999,1558,,"A brief tornado touched down about two miles northwest of Tamiami Airport and was witnessed by several people, some of who filmed it.",370
8/17/1989,BROWARD CO.,F0,26.18,-80.15,26.18,-80.15,1315,0,0,25000,0,EST,BROADCAST MEDIA,,0.2,10,2,NW,2,NW,OAKLAND PARK,OAKLAND PARK,7/28/1999,1315,,A small tornado touched down at Fort Lauderdale Executive Airport flipping a small plane. The tornado then destroyed a tree at a residence near Commercial Boulevard and 45th Street. Severe thunderstorm wind gusts uprooted large trees in Pompano Beach.,369
5/10/1990,COLLIER CO.,F0,26.18,-81.67,26.18,-81.67,1656,0,0,0,0,EST,EMERGENCY MANAGER,,0.1,5,1,N,1,N,GOLDEN GATE,GOLDEN GATE,7/19/1999,1656,,A brief tornado touchdown north of Golden Gate caused no damage.,368
5/15/1990,BROWARD CO.,F0,26.23,-80.12,26.23,-80.12,1410,0,0,0,0,EST,LAW ENFORCEMENT,,0.1,5,,,,,POMPANO BEACH,POMPANO BEACH,6/24/1999,1410,,Police reported a brief tornado touchdown on the Palm Aire Golf Course.,367
5/30/1990,PALM BEACH CO.,F0,26.68,-80.15,26.68,-80.15,1900,0,0,2000,0,EST,GENERAL PUBLIC,,0.1,5,6,W,6,W,WEST PALM BEACH,WEST PALM BEACH,3/26/1999,1900,,A brief tornado touchdown in Royal Palm Beach destroyed a shed.,366
6/4/1990,MIAMI-DADE CO.,F0,25.52,-80.43,25.52,-80.43,1230,0,0,10000,0,EST,BROADCAST MEDIA,,0.2,10,,,,,NARANJA,NARANJA,3/3/1999,1230,,,365
6/19/1990,PALM BEACH CO.,F0,26.35,-80.08,26.35,-80.08,915,0,0,0,0,EST,GENERAL PUBLIC,,2,10,,,,,BOCA RATON,BOCA RATON,2/18/1999,923,,,363
6/20/1990,PALM BEACH CO.,F0,26.35,-80.08,26.35,-80.08,1005,0,0,0,0,EST,GENERAL PUBLIC,,1,5,,,,,BOCA RATON,BOCA RATON,2/18/1999,1010,Two brief tornadoes touched down in association with a band of thunderstorms moving from west to east across northern Broward and southern Palm Beach counties. One tornado was first sighted near Glades Road and U.S. 441 and travelled about two miles toward the east northeast before lifting. The other tornado was sighted near Boca Raton Municipal Airport travelling about one mile to the east. No damage was reported with either tornado.,,364
6/24/1990,HENDRY CO.,F0,26.75,-81.43,26.75,-81.43,600,0,0,50000,0,EST,NEWSPAPER,,0.5,15,,,,,LA BELLE,LA BELLE,1/24/1999,600,"A tornado touched down on a farm in Port LaBelle, damaging a travel trailer, barn and boat. It blew down several large trees.",,362
6/29/1990,PALM BEACH CO.,F1,26.77,-80.05,26.77,-80.05,530,0,0,5900000,0,EST,NEWSPAPER,,3.2,30,,,,,RIVIERA BEACH,RIVIERA BEACH,1/2/1999,536,"A tornado touched down just east of I-95 and north of Blue Heron Blvd. and travelled toward the east southeast for more than three miles before dissipating over the intracoastal waterway near the Port of Palm Beach. A total of 460 buildings suffered damage, including portable classrooms at JFK Middle School. A four block section around 5th Avenue North was hardest hit. In addition, cargo containers at the Port of Palm Beach were ripped open, a tractor trail was overturned, a concrete utility pole was snapped off and more than 13000 electrical customers lost power.",,361
1/15/1991,BROWARD CO.,F1,25.87,-80.35,25.87,-80.35,30,0,0,100000,0,EST,EMERGENCY MANAGER,,2,75,,,,,MIRAMAR,MIRAMAR,11/5/1998,40,"A tornado touched down just north of the Miramar Florida Turnpike toll plaza and moved to the north northeast. The roofs of 12 houses were damaged as well as foliage, power lines and vehicles.","Tropical storm Mitch, after devastating portions of central America as a hurricane then dissipating over land, reformed over the Bay of Campeche and moved northeast across the Yucatan Peninsula, the southeast Gulf of Mexico and into south Florida. Casualties in south Florida included two drownings in a fishing boat that capsized near the Dry Tortugas and about 65 injuries, most of them minor, in the upper keys involving hurricane spawned tornadoes. Losses are estimated at $50 million, including $20 million in crop damage. Much of the property damage was caused by five tornadoes, one of which reached a maximum intensity of F2, in the upper Keys. A total of 646 dwellings were damaged in an area from Islamorada to north Key Largo. Other tornadoes were observed in Broward, Palm Beach, and Collier counties. Widespread rainfall totals across south Florida averaged 6 to 8 inches with local amounts of 13 inches. The storm surge of 2 to 4 feet along the Keys and southwest Florida coast, and 1 to 2 feet along the southeast coast, produced minor flooding, beach erosion and damage to marine structures and vessels. The maximum officially measured wind in south Florida was 52 knots (60 mph) with a peak wind of 57 knots (65 mph) at Fowey Rocks Light. The maximum wind on land was 35 knots (40 mph) with a peak wind of 48 knots (55 mph) at Key West International Airport. About 50,000 customers lost their electricity.",360
1/15/1991,COLLIER CO.,F0,25.9,-81.38,25.92,-81.38,2320,0,0,0,0,EST,LAW ENFORCEMENT,,1,25,4,N,5,N,EVERGLADES CITY,EVERGLADES CITY,11/4/1998,2320,A tornado touched down near the intersection of U.S. 41 and Highway 29 damaging trees along its path as it moved to the north.,"Tropical storm Mitch, after devastating portions of central America as a hurricane then dissipating over land, reformed over the Bay of Campeche and moved northeast across the Yucatan Peninsula, the southeast Gulf of Mexico and into south Florida. Casualties in south Florida included two drownings in a fishing boat that capsized near the Dry Tortugas and about 65 injuries, most of them minor, in the upper keys involving hurricane spawned tornadoes. Losses are estimated at $50 million, including $20 million in crop damage. Much of the property damage was caused by five tornadoes, one of which reached a maximum intensity of F2, in the upper Keys. A total of 646 dwellings were damaged in an area from Islamorada to north Key Largo. Other tornadoes were observed in Broward, Palm Beach, and Collier counties. Widespread rainfall totals across south Florida averaged 6 to 8 inches with local amounts of 13 inches. The storm surge of 2 to 4 feet along the Keys and southwest Florida coast, and 1 to 2 feet along the southeast coast, produced minor flooding, beach erosion and damage to marine structures and vessels. The maximum officially measured wind in south Florida was 52 knots (60 mph) with a peak wind of 57 knots (65 mph) at Fowey Rocks Light. The maximum wind on land was 35 knots (40 mph) with a peak wind of 48 knots (55 mph) at Key West International Airport. About 50,000 customers lost their electricity.",359
1/15/1991,PALM BEACH CO.,F0,26.52,-80.03,26.52,-80.03,1620,0,0,0,0,EST,EMERGENCY MANAGER,,0.1,5,,,,,BOYNTON BEACH,BOYNTON BEACH,11/4/1998,1620,Brief tornado touchdown near the turnpike and Hypoluxo Road did no known damage.,"Tropical storm Mitch, after devastating portions of central America as a hurricane then dissipating over land, reformed over the Bay of Campeche and moved northeast across the Yucatan Peninsula, the southeast Gulf of Mexico and into south Florida. Casualties in south Florida included two drownings in a fishing boat that capsized near the Dry Tortugas and about 65 injuries, most of them minor, in the upper keys involving hurricane spawned tornadoes. Losses are estimated at $50 million, including $20 million in crop damage. Much of the property damage was caused by five tornadoes, one of which reached a maximum intensity of F2, in the upper Keys. A total of 646 dwellings were damaged in an area from Islamorada to north Key Largo. Other tornadoes were observed in Broward, Palm Beach, and Collier counties. Widespread rainfall totals across south Florida averaged 6 to 8 inches with local amounts of 13 inches. The storm surge of 2 to 4 feet along the Keys and southwest Florida coast, and 1 to 2 feet along the southeast coast, produced minor flooding, beach erosion and damage to marine structures and vessels. The maximum officially measured wind in south Florida was 52 knots (60 mph) with a peak wind of 57 knots (65 mph) at Fowey Rocks Light. The maximum wind on land was 35 knots (40 mph) with a peak wind of 48 knots (55 mph) at Key West International Airport. About 50,000 customers lost their electricity.",358
5/14/1991,MIAMI-DADE CO.,F0,25.77,-80.37,25.77,-80.37,1715,0,0,0,0,EST,BROADCAST MEDIA,,0.2,25,,,,,SWEET WATER,SWEET WATER,10/9/1998,1718,Tornado touched down briefly 8 miles west of Krome Ave. on the south side of Tamiami Trail(US-41). One airboat was damaged.,,357
6/13/1991,MIAMI-DADE CO.,F0,25.67,-80.22,25.58,-80.33,808,0,0,50000,0,EST,BROADCAST MEDIA,,15,40,,,,,KEY BISCAYNE,CUTLER RIDGE,9/24/1998,840,Radar indicated tornadic signature was indicated offshore cutler ridge embedded in a spiral band of hurricane Georges. As the TVS passed near the Fowey Rocks C-MAN wind from 080 degrees gusting to 67 knots was recorded at 0813 pm est. The waterspout continued moving to the southwest and moved onshore near Old Cutler Road and SW 184th st. Most of the resulting damaged was downed powerlines and trees. Some damage was done to homes and automobiles as a result of the downed trees.,,355
6/28/1991,MIAMI-DADE CO.,F0,25.92,-80.3,25.92,-80.3,910,0,0,30000,0,EST,BROADCAST MEDIA,,0.3,20,,,,,MIAMI LAKE,MIAMI LAKE,9/24/1998,920,Radar indicated tornadic signature was indicated over Bal Harbour embedded in spiral band of hurricane Georges prior to touchdown. Most of the resulting damage was downed powerlines and trees. Some damage occurred to homes and automobiles due to fallen trees.,,356
7/12/1991,COLLIER CO.,F0,26.12,-81.78,26.12,-81.78,1120,0,0,250000,0,EST,NEWSPAPER,,1,20,,,,,EAST NAPLES,EAST NAPLES,9/15/1998,1140,The f0 tornado touched down near Quail Hollow along Rattlesnake Hammock Road and moved to the west northwest to the Riviera Golf Course. Storefront glass was shattered. Signs...tree limbs and street lights were blown down. Roofs...carports and patios were destroyed at mobile home park.,,354
7/21/1991,MIAMI-DADE CO.,F0,25.87,-80.2,25.87,-80.2,1240,0,0,0,0,EST,LAW ENFORCEMENT,,0.1,20,,,,,MIAMI SHRS,MIAMI SHRS,9/5/1998,1240,F0 tornado had brief touchdown at NE 94th St. and N Miami Ave. Power lines and some trees were downed.,,353
8/4/1991,COLLIER CO.,F0,26.13,-81.8,26.13,-81.8,1330,0,0,0,0,EST,EMERGENCY MANAGER,,0.1,15,,,,,NAPLES,NAPLES,8/16/1998,1330,Tornado touched down briefly just north of US 41 near SR 951. No damage reported.,,351
6/26/1992,COLLIER CO.,F0,26.13,-81.8,26.13,-81.8,1340,0,0,0,0,EST,TRAINED SPOTTER,,0.1,10,,,,,NAPLES,NAPLES,8/16/1998,1344,Funnel cloud touched down briefly as f0 tornado with no resulting damage near SR951 and US41 southeast of Naples.,,352
8/29/1992,HENDRY CO.,F0,26.75,-80.93,26.75,-80.93,1910,0,0,0,0,EST,LAW ENFORCEMENT,,0.5,25,,,,,CLEWISTON,CLEWISTON,8/3/1998,1920,F0 tornado was observed 10nm west of Clewiston very near Glades County line.,,350
9/17/1992,MIAMI-DADE CO.,F0,25.77,-80.27,25.77,-80.27,1641,0,0,0,0,EST,TRAINED SPOTTER,,0.2,20,,,,,WEST MIAMI,WEST MIAMI,8/3/1998,1700,Small tornado touched down over undeveloped area near Krome Ave between SW 8th St and Kendall Dr.,,348
11/9/1992,MIAMI-DADE CO.,F0,25.77,-80.27,25.77,-80.27,1642,0,0,0,0,EST,TRAINED SPOTTER,,0.2,20,,,,,WEST MIAMI,WEST MIAMI,8/3/1998,1700,Second tornado touched down over undeveloped area near Okeechobee Rd and US 27.,,349
4/5/1993,PALM BEACH CO.,F0,26.68,-80.35,26.68,-80.35,1620,0,0,0,0,EST,GENERAL PUBLIC,,0.1,15,,,,,LOXAHATCHEE,LOXAHATCHEE,8/3/1998,1620,F0 tornado touched down briefly causing some minor damage near 14000 Citrus Dr.,,347
4/5/1993,BROWARD CO.,F1,26.07,-80.22,26.07,-80.22,1630,0,0,30000,0,EST,BROADCAST MEDIA,,0.2,20,,,,,SUNRISE GOLF VLG,SUNRISE GOLF VLG,7/21/1998,1640,"Brief F1 tornado touched down near the Sawgrass Mills Mall damaging roofs, fences and awnings. A wall cloud was observed west of the city prior to the event. Some street flooding resulted from heavy rainfall.",,346
8/26/1993,GLADES CO.,F0,26.83,-81.08,26.83,-81.08,1719,0,0,0,0,EST,LAW ENFORCEMENT,,0.2,25,,,,,MOORE HAVEN,MOORE HAVEN,6/21/1998,1730,Tornado was reported by a sheriff's deputy. F0 tornado touched down in a sugar cane field near the intersection of US27 and CR710. Minor damage to powerlines.,,345
9/12/1993,GLADES CO.,F0,26.93,-81.32,26.93,-81.32,1815,0,0,0,0,EST,EMERGENCY MANAGER,,0.1,25,,,,,PALMDALE,PALMDALE,6/17/1998,1830,F0 tornado touched down in field. No damage reported.,,344
10/16/1993,MIAMI-DADE CO.,F0,25.53,-80.5,25.53,-80.5,1640,0,0,0,0,EST,,,0.1,10,,,,,REDLAND,REDLAND,5/4/1998,1650,Metro Dade police reported a brief touchdown near SW 154th Ave north of Quail Roost Dr. A storm spotter reported seeing three funnel clouds near Krome Ave/Quail Roost Dr.,"A cluster of severe thunderstorms moved southeast mainly over the southwest suburbs of Broward...and most of populated Dade County. Numerous locations reported pea sized hail with surface accumulations over one inch. 
 
 Widespread power outages resulted from downed trees and powerlines.",341
6/9/1994,MIAMI-DADE CO.,F0,25.8,-80.12,25.8,-80.12,1900,0,0,0,0,EST,,,0.2,20,,,,,MIAMI BEACH,MIAMI BEACH,5/4/1998,1900,Brief touchdown of funnel cloud near Alton Rd/Dade Blvd reported by several witnesses to WFOR-TV. Powerlines downed and tree branches broken.,"A cluster of severe thunderstorms moved southeast mainly over the southwest suburbs of Broward...and most of populated Dade County. Numerous locations reported pea sized hail with surface accumulations over one inch. 
 
 Widespread power outages resulted from downed trees and powerlines.",343
6/21/1994,PALM BEACH CO.,F0,26.63,-80.12,26.63,-80.12,1805,0,0,0,0,EST,,,0.1,10,,,,,GREENACRES CITY,GREENACRES CITY,5/4/1998,1805,Brief touchdown with no damage reported by Palm Beach County sheriff. Possible Gustnado as convective cores where west of area.,"A cluster of severe thunderstorms moved southeast mainly over the southwest suburbs of Broward...and most of populated Dade County. Numerous locations reported pea sized hail with surface accumulations over one inch. 
 
 Widespread power outages resulted from downed trees and powerlines.",342
7/8/1994,BROWARD CO.,F1,25.98,-80.15,25.98,-80.15,545,0,0,500000,0,EST,,,2.5,30,,,,,HALLANDALE,HALLANDALE,3/9/1998,610,"Tornado touched down near NW 8th Ave and I-95. The tornado moved east nearly along Hallandale Beach Blvd lifting near the Diplomat Golf Course. A railroad crossing signal, power poles and lines and several trees were downed.",,339
8/29/1994,COLLIER CO.,F1,26.13,-81.8,26.15,-81.77,310,0,1,800000,0,EST,,,2,75,,,,,NAPLES,NAPLES MUNI ARPT,3/9/1998,325,At 310 est tornado touched down near gordon dr/21st ave and broke a half dozen trees in Port Royal. The tornado skipped across Naples Bay before destroying 10 pool cages in Royal Harbor. the tornado moved through Naples Land-Yacht Harbor destroying 6 and damaging another 30 mobile homes. A 17 foot fishing boat was tossed up on the dock. The tornado moved through the Palm Lake park on Becca ave blowing out three carports. the path continued northeast crossing Bayshore dr near U.S. 41 decimating one garage and 3 carports and damaging 9 mobile homes.,,338
8/29/1994,MIAMI-DADE CO.,F1,25.9,-80.28,25.88,-80.18,600,0,0,1000000,0,EST,,,4.5,30,,,,,MIAMI OPA LOCKA ARPT,NORTH MIAMI,3/9/1998,623,Tornado touched down near the Palmetto Expressway and NW 17th Ave. This is known as the Terry Lakes area. The tornado moved northeast through the 17000 and 18000 blocks of north Dade County to near Honey Hill Dr(NW 199th St) and US-441. The tornado then took a path more toward the east as it moved to near Ives Dairy Rd(NE 203 St) and I-95. Numerous trees and power lines were downed. Windows were broken and signs were damaged or destroyed. A parked tractor trailer was overturned on the Florida turnpike near Ives Dairy Rd. Their was rof damage to homes and especially car ports due to large fallen trees.,,340
9/19/1994,BROWARD CO.,F0,26.27,-80.22,26.27,-80.22,1025,0,0,0,0,EST,,,0.2,10,,,,,CORAL SPGS,CORAL SPGS,2/28/1998,1030,Small funnel cloud touched down. Uprooted trees and downed street signs.,,336
11/15/1994,BROWARD CO.,F1,26.32,-80.1,26.32,-80.1,1530,0,2,382000,0,EST,,,1,40,,,,,DEERFIELD BEACH,DEERFIELD BEACH,2/28/1998,1540,Touched down near dixie just north of Sample Rd. Proeceeded north northwest to Pompano Beach High School on SW 15th ST then proceeded northeast to SE 2nd AVE/SE 10th ST. The tornado may have skipped off the ground a few times. At Deerfield High School a dugout on the athletic field was destroyed. At SE 10th ST/SW First Way several trees were uprooted and roofing material travelled two blocks through the air. There was a report of a dumpster traveling rapidly down the street. Most of the damage was uprooted trees...damaged roofs and power outages. Car accidents resulted and commercial signs were destroyed.,,337
11/15/1994,COLLIER CO.,F0,25.97,-81.73,25.97,-81.73,1959,0,0,50000,0,EST,,,0.2,25,,,,,MARCO,MARCO,2/6/1998,2007,F0 touched down near 1165 Bald Eagle DR. Roof was torn off screen enclosure. Large festival tents were blown down and damaged. Several trees were downed.,,334
11/15/1994,COLLIER CO.,F1,25.92,-81.65,25.92,-81.65,1956,0,0,0,0,EST,,,0.2,40,,,,,GOODLAND,GOODLAND,2/6/1998,2005,F1 tornado touched down near 321 Pear Tree AVE. Several trees were downed and a wooden storage shed was destroyed. Two mobile homes and a RV were extensively damaged.,,333
11/16/1994,PALM BEACH CO.,F1,26.47,-80.07,26.47,-80.07,2135,0,0,0,0,EST,,,0.2,25,,,,,DELRAY BEACH,DELRAY BEACH,2/6/1998,2145,Reported by Florida Highway Patrol crossing I95 at Linton BLVD. Uprooted 10 feet in diameter Ficus trees and downed power lines. Tipped over a tractor trailer.,,335
1/14/1995,BROWARD CO.,F1,25.87,-80.35,26.08,-80.2,2034,0,0,30000000,0,EST,,,7,200,,,,,MIRAMAR,PLANTATION,2/2/1998,2044,At 2034 est the f1 tornadoes crossed the dade-broward counties line and damaged a strip shopping center in miramar. The multiple tornadoes moved across north perry airport at 2036 est where 40 aircraft were destroyed and 40 aircraft were damaged. The tornadoes weakened to f0-f1 intensity as they continued north-northeast damaging a shopping center in davie near orange rd/hiatus rd.,"...a developing low pressure over the north gulf of mexico resulted in a tightening pressure gradient over south florida and adjacent waters. Southeast winds sustained at gale force with higher gusts occurred through most of 02/02/98. A pre-frontal trough of low pressure developed over the southeastern gulf of mexico early 02/02/98. This resulted in a highly unstable airmass which was lifted by strong mid and upper level jets by late afternoon. Tornado and severe thunderstorm producing storms moved through the florida keys between 1530
 
 And 1930 est. The thunderstorms moved over south florida between 1930 and 2130 est. The culmination of gail force winds...several severe thunderstorms and two tornadoes resulted in widespread damage in the florida keys. Trees...power lines and light poles were down most locations south of key largo. Some minor coastal flooding occurred. Boats were capsized and docks were damaged. A support buoy for an underwater lab was dislodged and drifted ashore. Fema reported one house completely destroyed and 23 homes damaged. Several businesses were damaged. Extensive damage occurred to the fishing industry primarilly loss of lobster traps.",331
2/4/1995,GLADES CO.,F1,26.97,-81.13,26.97,-81.13,2150,0,0,100000,0,EST,,,0.2,25,,,,,LAKEPORT,LAKEPORT,2/2/1998,2200,Tornado touched down in Buckhead Ridge. Two homes had their roofs torn off. Ten homes had roof damage. Numerous trees and powerlines down.,,332
