DATE,County Name,MAGNITUDE (Knots),Converted to MPH,BEGIN_LOCATION,BEGIN_TIME,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,
4/2/2019,PALM BEACH CO.,52,59.84056,NORTH PALM BEACH,1454,0,0,0,0,EST-5,EG,136791,C,99,MFL,0,0,Social Media,,,,2,WNW,2,WNW,NORTH PALM BEACH,1454,26.84,-80.08,26.84,-80.08,Picture received via social media showed large tree down on cars in a parking lot at Palm Beach State College in Palm Beach Gardens. Other pictures received of broken large tree branches in nearby North Palm Beach. Time estimated and based on radar wind signature of at least 60 mph at about 300 feet above the ground.,"A cold front that moved into South Florida during the afternoon hours interacted with the east coast sea breeze across Palm Beach County, leading to strong to severe storms developing across the metropolitan areas. Several reports of hail and wind damage were received in the central and northern portions of the Palm Beach County metro.",
6/8/2019,PALM BEACH CO.,52,59.84056,PALM SPGS,1330,0,0,5000,0,EST-5,EG,140135,C,99,MFL,0,0,Public,,,,1,W,1,W,PALM SPGS,1345,26.667,-80.0693,26.667,-80.0693,Palm Beach Zoo staff reported several downed trees and large branches that fell into and onto animal enclosures and buildings. These damaged some surrounding fencing of some exhibits.,Light south to southwesterly flow across the region with abundant tropical moisture allowed showers and thunderstorms to develop over the interior. Theses storms moved into the east coast metro. With the slow storm motion heavy rainfall produced flooding in Lauderhill. One of the strongest storms produced gusty winds bringing down tree limbs and causing damage in Palm Beach.,
6/11/2019,PALM BEACH CO.,52,59.84056,WELLINGTON,1439,0,0,1000,0,EST-5,EG,140137,C,99,MFL,0,0,Trained Spotter,,,,1,W,1,W,WELLINGTON,1439,26.67,-80.26,26.67,-80.26,A trained spotter called to report small to medium sized tree branches were downed in the Wellington area due to a thunderstorm wind gust. Gust were estimated to be 55-60 mph in the area.,Upper level trough across the area will allowed for enough instability to produce isolated to scattered afternoon showers and thunderstorms. With cold temperatures aloft environmental conditions supported the potential for strong downburst winds with some of the stronger convection that develop. A severe storm developed in Palm Beach County causing some wind damage and hail.,
4/26/2020,PALM BEACH CO.,52,59.84056,WELLINGTON,1209,0,0,0,0,EST-5,EG,146583,C,99,MFL,0,0,Trained Spotter,,,,3,NNE,3,NNE,WELLINGTON,1209,26.71,-80.23,26.71,-80.23,"Trained spotter estimated 60+ mph winds, with trees down and nickel size hail. Located on Royal Palm Beach Blvd in Loxahatchee. Time is estimated from radar.","A decaying frontal boundary across South Florida became the focus for convective initiation. Strong thunderstorms developed over the Gulf of Mexico before pushing across the peninsula and then offshore into the Atlantic. These storms produced strong, damaging wind gusts and hail.",
4/26/2020,PALM BEACH CO.,52,59.84056,PALM BEACH GARDENS,1210,0,0,0,0,EST-5,EG,146583,C,99,MFL,0,0,Amateur Radio,,,,8,W,8,W,PALM BEACH GARDENS,1210,26.8116,-80.2052,26.8116,-80.2052,A ham radio operator relayed a report of tree damage at the intersection of Northlake Blvd and Ibis Blvd.,"A decaying frontal boundary across South Florida became the focus for convective initiation. Strong thunderstorms developed over the Gulf of Mexico before pushing across the peninsula and then offshore into the Atlantic. These storms produced strong, damaging wind gusts and hail.",
4/26/2020,PALM BEACH CO.,52,59.84056,GOLF,1215,0,0,0,0,EST-5,EG,146583,C,99,MFL,0,0,Fire Department/Rescue,,,,1,E,1,E,GOLF,1215,26.72,-80.04,26.72,-80.04,Reports of power lines/wires down in the area of Royal Poinciana Way and Cocoanut Row in the Town of Palm Beach.,"A decaying frontal boundary across South Florida became the focus for convective initiation. Strong thunderstorms developed over the Gulf of Mexico before pushing across the peninsula and then offshore into the Atlantic. These storms produced strong, damaging wind gusts and hail.",
8/2/2021,PALM BEACH CO.,52,59.84056,DELRAY BEACH,1500,0,0,1000,0,EST-5,EG,162465,C,99,MFL,0,0,Public,,,,6,W,6,W,DELRAY BEACH,1500,26.4537,-80.1704,26.4537,-80.1704,Pictures were received via social media of large tree branches snapped on Atlantic Avenue just east of the Florida's Turnpike in Delray Beach. Wind speed is estimated based on the level of damage.,Moist and unstable southwest wind flow combined with a locally unstable atmosphere to produce strong showers and thunderstorms over SE Florida and the adjacent Atlantic waters.,
5/14/2022,PALM BEACH CO.,52,59.84056,BOCA RATON,1650,0,0,1000,0,EST-5,EG,170279,C,99,MFL,0,0,Broadcast Media,,,,3,NNW,3,NNW,BOCA RATON,1650,26.39,-80.09,26.39,-80.09,Medium-sized tree snapped at the trunk in the area of Spanish River Blvd and NW 2 Ave in Boca Raton. Video received via WPTV-TV showed strong wind gusts over 50 mph. Radar showed winds probably in the 60 mph or greater range from a well defined downburst signature. Tree appeared to show signs of rotting in the trunk. Time estimated based on when report was received as well as radar data.,A surface trough across the area along with sea breezes led to the development of scattered strong thunderstorms over parts of South Florida.,
5/14/2022,PALM BEACH CO.,52,59.84056,BOCA RATON,1653,0,0,1000,0,EST-5,EG,170279,C,99,MFL,0,0,Social Media,,,,1,NE,1,NE,BOCA RATON,1653,26.36,-80.07,26.36,-80.07,"Tree limbs downed along A1A north of South Beach Park in Boca Raton, as well as in the Sun and Surf community east of the intracoastal waterway. Report received via mPing. Radar showed winds probably in the 60 mph or greater range from a well defined downburst signature. Time estimated based on when reports were received as well as radar data.",A surface trough across the area along with sea breezes led to the development of scattered strong thunderstorms over parts of South Florida.,
5/29/2022,PALM BEACH CO.,52,59.84056,LOXAHATCHEE,1510,0,0,500,0,EST-5,EG,170373,C,99,MFL,0,0,Trained Spotter,,,,3,N,3,N,LOXAHATCHEE,1510,26.73,-80.35,26.73,-80.35,"Trained spotter reported an uprooted tree, with additional numerous 4-6 inch diameter branches broken. Time estimated from radar.","A mid/upper level low pressure area over the eastern Gulf of Mexico helped to draw high moisture levels across South Florida. Light winds and the formation of sea breezes helped to focus numerous showers and thunderstorms over the interior and eastern parts of South Florida, causing gusty thunderstorm winds, hail, and flooding over parts of the area.",
4/16/2023,PALM BEACH CO.,52,59.84056,BELLE GLADE,1645,0,0,0,0,EST-5,MG,179263,C,99,MFL,0,0,Mesonet,,,,2,ESE,2,ESE,BELLE GLADE,1645,26.6649,-80.6343,26.6649,-80.6343,A thunderstorm wind gust of 60 mph/52 knots was measured at the Belle Glade FAWN mesonet station.,"A shortwave trough and frontal boundary migrated across south Florida, which including daytime heating, brought multiple rounds of strong to severe thunderstorms to the east coast metro in South Florida April 16th and overnight into the 17th.",
6/7/2024,PALM BEACH CO.,52,59.84056,DELRAY BEACH,1435,0,0,75000,0,EST-5,EG,191536,C,99,MFL,0,0,Trained Spotter,,,,7,W,8,SSW,FLORIDA GARDENS,1445,26.4908,-80.1876,26.5194,-80.1855,"A trained spotter, in the Valencia Cove community to the west of Delray Beach, reported tree damage due to strong thunderstorm winds. There was extensive damage to their property with the loss of several large adult trees. The spotter reported that the storm cleanup took 2 weeks and a total cost of 50 to 75 thousand dollars. Numerous neighborhoods in the area reported downed trees as well, mainly near Lyons Road in the Valencia Cove, Canyon Lakes, and Valencia Reserve communities.","As a surface frontal boundary pushed southward through the southeastern United States, winds began to veer southwest bringing moist, warm air into South Florida on June 7th. With this moist air, sea breeze formation enabled stronger storms to bring gusty winds across the southeastern portion of the region. These strong winds, with the passing showers and thunderstorms, reached 50-65 mph leading to minor damage in portions of metro SE Florida.",
5/23/2008,BROWARD CO.,51,58.68978,COLLIER CITY,1335,0,0,0,0,EST-5,MG,17442,C,11,MFL,0,0,Mesonet,,,,4,WNW,4,WNW,COLLIER CITY,1335,26.1935,-80.2845,26.1935,-80.2845,Wind gust of 59 MPH recorded by a mesonet at the intersection of Nob Hill and Commercial in Coral Springs.,Thunderstorms develop across Broward County producing hail and wind damage.,
7/17/2009,BROWARD CO.,51,58.68978,LAUDERDALE LAKES,1938,0,0,0,0,EST-5,EG,31714,C,11,MFL,0,0,Trained Spotter,,,,6,WSW,6,WSW,LAUDERDALE LAKES,1938,26.1332,-80.2875,26.1332,-80.2875,Tree branches knocked out of trees at Nob Hill Road and Cleary Blvd. The spotter also recorded 59 MPH winds.,Hail and high winds affect Broward County.,
7/1/2011,BROWARD CO.,51,58.68978,MIRAMAR,1430,0,0,0,0,EST-5,MG,55208,C,11,MFL,0,0,Mesonet,,,,38,NW,38,NW,MIRAMAR,1430,26.33,-80.88,26.33,-80.88,A mesonet recorded a 59 MPH wind gust with a passing storm.,Typical July instability in addition to high moisture levels led to the development of strong thunderstorms over the interior of the southern Florida peninsula.,
9/6/2012,BROWARD CO.,51,58.68978,LAUDERDALE LAKES,1543,0,0,0,0,EST-5,MG,68883,C,11,MFL,0,0,Mesonet,,,,4,WNW,4,WNW,LAUDERDALE LAKES,1543,26.1669,-80.2538,26.1669,-80.2538,A thunderstorm produced a wind gust of 59 mph measured at a mesonite site at the Broward County School Tech and Support.,An upper level low pressure area moved across South Florida causing instability and combined with abundant tropical moisture to produce strong to severe thunderstorms.,
4/4/2013,BROWARD CO.,51,58.68978,CORAL SPGS,1555,0,0,0,0,EST-5,MG,73761,C,11,MFL,0,0,Mesonet,,,,5,W,5,W,CORAL SPGS,1555,26.2728,-80.294,26.2728,-80.294,Sawgrass Springs Middle School Weather Bug reported a thunderstorm wind gust of 59 mph.,A surface low pressure area over the northeast Gulf of Mexico along with a strong upper level trough of low pressure across the Florida peninsula combined to develop severe thunderstorms over much of southeast Florida during the afternoon and early evening.,
7/31/2015,BROWARD CO.,51,58.68978,MIRAMAR,1438,0,0,0,0,EST-5,MG,99100,C,11,MFL,0,0,Mesonet,,,,5,N,5,N,MIRAMAR,1438,26.07,-80.4,26.07,-80.4,Weatherbug mesonet site WSTNN at Cypress Bay High School in Weston reported a wind gust of 59 mph.,A weak upper level trough of low pressure over the Florida peninsula caused numerous afternoon showers and thunderstorms.,
8/17/2020,BROWARD CO.,51,58.68978,MIRAMAR,1657,0,0,500,0,EST-5,MG,151310,C,11,MFL,0,0,NWS Employee,,,,3,NNE,4,N,MIRAMAR,1657,26.04,-80.39,26.0649,-80.3988,"An off duty NWS employee reported several large tree branches down in the vicinity of SW 178th Ave and SW 61st Ct in Southwest Ranches. A wind gust of 59 mph was measured by the Earth Networks site at Cypress Bay High School, about 1.5 miles to the NNW.","Light southerly flow across South Florida allowed for both the Atlantic and Gulf sea breezes to develop, becoming the focus of afternoon convection. Additionally, a mid-upper level trough extending from Canada supported enhanced coverage of thunderstorms along the east coast, which brought gusty winds and hail to Broward and Palm Beach.",
6/14/2021,BROWARD CO.,51,58.68978,DAVIE,1043,0,0,3000,0,EST-5,MG,158784,C,11,MFL,0,0,Public,,,,4,NNW,3,NNW,DAVIE,1043,26.1232,-80.2625,26.1117,-80.2577,Reports from the public of canopy blown over and metal roof shingles on the ground just southeast of Pine Island Park in Plantation. Wind gust of 59 mph measured from an Earth Network station located at the Broward County EOC in Plantation is representative of winds in the area of damage.,Several impulses embedded within a positively tilted mid-level trough across the region worked in concert with sufficient moisture to produce widespread thunderstorms across South Florida. A few storms resulted in damaging wind gusts across Broward County.,
8/17/2023,BROWARD CO.,51,58.68978,DAVIE,1333,0,0,0,0,EST-5,MG,183305,C,11,MFL,0,0,Mesonet,,,,2,SSE,2,SSE,DAVIE,1333,26.0455,-80.2164,26.0455,-80.2164,EarthNetworks mesonet at the Seminole Tribe Headquarters reported a wind gust of 59 mph as a strong thunderstorm moved through Hollywood.,"Stong sea breeze formation and high moisture quantities led to another day of showers and thunderstorms on August 17th. The most active weather primarily focused over portions of the east coast recently impacted by high rainfall. Metro Palm Beach, Miami-Dade, and Broward counties grounds were very saturated from rainfall, so the land was prone to flooding.",
6/15/2011,COLLIER CO.,51,58.68978,GOLDEN GATE,1835,0,0,0,0,EST-5,MG,53418,C,21,MFL,0,0,Mesonet,,,,5,NNE,5,NNE,GOLDEN GATE,1835,26.2281,-81.6324,26.2281,-81.6324,A wind gust of 51 knots was measured at Golden Gate fire station 71.,"A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000.",
6/15/2011,COLLIER CO.,51,58.68978,MARCO IS ARPT,1904,0,0,0,0,EST-5,MG,53418,C,21,MFL,0,0,Mesonet,,,,3,NW,3,NW,MARCO IS ARPT,1904,26.0273,-81.7094,26.0273,-81.7094,Recorded at WeatherFlow site in Belle Meade.,"A surface boundary north of the area triggered a cluster of strong and severe thunderstorms which moved south and swept across Lake Okeechobee and across the southwest coast into the Gulf of Mexico. More than 30,000 people were out of power in the area due to the storm. Cars were also flipped and numerous trees, power lines, and traffic signals were downed.||Damage from the storms was estimated at $40,000.",
12/9/2017,COLLIER CO.,51,58.68978,(APF)NAPLES MUNI ARP,531,0,0,0,0,EST-5,MG,121539,C,21,MFL,0,0,ASOS,,,,0,N,0,N,(APF)NAPLES MUNI ARP,531,26.15,-81.78,26.15,-81.78,Measured at Naples Municipal Airport (KAPF).,"A squall line associated with a strong cold front moved across South Florida during the morning hours, producing strong wind gusts and funnel clouds.",
4/26/2020,COLLIER CO.,51,58.68978,MARCO IS ARPT,1215,0,0,0,0,EST-5,MG,146583,C,21,MFL,0,0,AWOS,,,,0,N,0,N,MARCO IS ARPT,1215,26,-81.67,26,-81.67,"A thunderstorm wind gust of 59 mph / 51 knots was recorded by the AWOS station KMKY, Marco Island. Pea Size hail was also reported near Ten Thousand Islands.","A decaying frontal boundary across South Florida became the focus for convective initiation. Strong thunderstorms developed over the Gulf of Mexico before pushing across the peninsula and then offshore into the Atlantic. These storms produced strong, damaging wind gusts and hail.",
5/31/2024,COLLIER CO.,51,58.68978,MARCO,1650,0,0,500,0,EST-5,MG,192283,C,21,MFL,0,0,Mesonet,,,,3,SSE,3,SSE,MARCO,1650,25.928,-81.7195,25.928,-81.7195,Lamplighter Ct WeatherFlow station reported a 59 mph wind gust on Marco Island at 550 PM related to a severe thunderstorm in the area. Local broadcast media reported Marco Island residents received damage from strong winds. Report and pictures of flag poles snapped and laying on the ground in two yards.,"Wind convergence resulting from a weak backdoor frontal boundary moving SW across the South Florida peninsula, along with cold air aloft, led to the development of strong to severe thunderstorms across SW Florida.",
6/12/1971,MIAMI-DADE CO.,51,58.68978,,1049,0,0,0,0,CST,,,C,86,,0,0,,,0,0,0,,0,,,1049,25.78,-80.28,,,,,
1/14/1982,MIAMI-DADE CO.,51,58.68978,,1130,0,0,0,0,CST,,,C,86,PER,0,0,,,0,0,0,,0,,,1130,25.8,-80.28,,,,,
2/16/1983,MIAMI-DADE CO.,51,58.68978,,1140,0,0,0,0,CST,,,C,86,T,0,0,,,0,0,0,,0,,,1140,25.75,-80.25,,,,,
6/7/2009,MIAMI-DADE CO.,51,58.68978,(OPF)OPA LOCKA ARPT,1500,0,0,0,0,EST-5,MG,30844,C,86,MFL,0,0,Mesonet,,,,1,ENE,1,ENE,(OPF)OPA LOCKA ARPT,1500,25.9045,-80.2687,25.9045,-80.2687,Recorded at the Opa-Locka Airport Fire Rescue mesonet site.,A nearly stationary mid to upper level trough over the Gulf of Mexico provided for another round of severe thunderstorms over much of the southern Florida peninsula. High moisture levels and instability contributed to the active weather.,
7/24/2009,MIAMI-DADE CO.,51,58.68978,(OPF)OPA LOCKA ARPT,1246,0,0,0,0,EST-5,MG,31726,C,86,MFL,0,0,ASOS,,,,1,E,1,E,(OPF)OPA LOCKA ARPT,1246,25.9,-80.26,25.9,-80.26,ASOS recorded a wind gust of 59 MPH with a thunderstorm at the Opa Locka Airport.,Afternoon thunderstorms along the southeast coast produce damage.,
2/12/2010,MIAMI-DADE CO.,51,58.68978,RICHMOND HGTS,1822,0,0,0,0,EST-5,MG,37194,C,86,MFL,0,0,Mesonet,,,,1,E,1,E,RICHMOND HGTS,1822,25.6299,-80.3556,25.6299,-80.3556,Measured at Coral Reef Senior High School.,A squall line ahead of a cold front moved rapidly east through South Florida during the late afternoon and early evening of February 12th.,
6/19/2023,MIAMI-DADE CO.,51,58.68978,(MIA)MIAMI INTL,1421,0,0,0,0,EST-5,MG,182887,C,86,MFL,0,0,ASOS,,,,2,WSW,2,WSW,(MIA)MIAMI INTL,1421,25.7862,-80.3156,25.7862,-80.3156,ASOS station KMIA at Miami International Airport reported a thunderstorm wind gust of 59mph as a severe thunderstorm moved through the area.,"A warm and moist S to SW wind flow combined with low pressure aloft over the SE United States led to the development of afternoon showers and thunderstorms across SE Florida, some of which were severe over Miami-Dade County.",
7/12/1991,PALM BEACH CO.,51,58.68978,,1552,0,0,0,0,CST,,,C,99,PBI,0,0,,,0,0,0,,0,,,1552,26.68,-80.1,,,,,
6/23/1994,PALM BEACH CO.,51,58.68978,West Palm Beach,1903,0,0,50000,0,EST,,,C,99,,0,0,,,0,0,0,,0,,,1903,,,,,Florida Highway Patrol reported an uprooted tree fell onto a mobile home in Belle Glade. Wind gust of 51 knots observed at Palm Beach International Airport. Large trees were blown down damaging a mobile home and a carport just south of Lake Worth. A waterspout was sighted offshore Delray Beach. A large billboard was blown down and power poles were bent in Hypoluxo.,,
4/5/2011,PALM BEACH CO.,51,58.68978,BELLE GLADE,1155,0,0,0,0,EST-5,MG,51361,C,99,MFL,0,0,Mesonet,,,,1,N,1,N,BELLE GLADE,1155,26.69,-80.67,26.69,-80.67,Recorded by personal weather station in Belle Glade.,"A cold front moved through South Florida during the early evening hours. An area of strong to severe thunderstorms moved through the region preceding the front during the early to mid afternoon. Wind gusts of 45 to 60 mph were reported over most of the area along with small hail as the line moved through the area, resulting in downed power lines and some tree damage. About 17,000 customers in South Florida lost power during the event.",
4/5/2011,PALM BEACH CO.,51,58.68978,WESTGATE,1227,0,0,0,0,EST-5,MG,51361,C,99,MFL,0,0,ASOS,,,,2,NW,1,NE,GREENACRES CITY,1230,26.7211,-80.1064,26.6426,-80.1018,A thunderstorm wind gust of 51 knots...or 59 mph...was recorded at Palm Beach International Airport (KPBI) . Winds were sustained at 40 knots...or 46 mph. Power lines were reported downed in western parts of the city of West Palm Beach and surrounding communities.,"A cold front moved through South Florida during the early evening hours. An area of strong to severe thunderstorms moved through the region preceding the front during the early to mid afternoon. Wind gusts of 45 to 60 mph were reported over most of the area along with small hail as the line moved through the area, resulting in downed power lines and some tree damage. About 17,000 customers in South Florida lost power during the event.",
3/6/2014,PALM BEACH CO.,51,58.68978,WEST PALM BEACH,1514,0,0,0,0,EST-5,MG,82273,C,99,MFL,0,0,Mesonet,,,,1,WNW,1,WNW,WEST PALM BEACH,1514,26.6856,-80.06,26.6856,-80.06,A weatherbug mesonet site reported a thunderstorm wind gust 59 mph.,A strong upper level trough of low pressure and its associated cold front moved across South Florida producing a squall line with a pronounced bow echo feature that raced across the area with strong wind gusts and isolated severe thunderstorms.,
10/19/2020,PALM BEACH CO.,51,58.68978,WELLINGTON,728,0,0,1000,0,EST-5,MG,152718,C,99,MFL,0,0,Mesonet,,,,2,SW,2,SW,WELLINGTON,728,26.65,-80.27,26.65,-80.27,A thunderstorm wind gust of 59 mph (51 knots) was recorded at the Earthnetwork site WLLCH located at Wellington High School.,"Scattered to numerous showers and thunderstorms developed in association with a tropical wave extending from the western Caribbean into the Florida Straits. This tropical wave in concert with a departing shortwave, sparked convection across South Florida. Furthermore, brisk easterly flow aided a one storm in becoming strong enough to produce a strong wind gust in Palm Beach.",
9/15/1987,BROWARD CO.,50,57.539,,1500,0,0,0,0,CST,,,C,11,MIA,0,0,,,0,0,0,,0,,,1500,26.2,-80.17,,,,,
2/28/1989,BROWARD CO.,50,57.539,,1341,0,0,0,0,CST,,,C,11,MIA,0,0,,,0,0,0,,0,,,1341,26.13,-80.13,,,,,
5/15/1989,BROWARD CO.,50,57.539,,1230,0,0,0,0,CST,,,C,11,MIA,0,0,,,0,0,0,,0,,,1230,26.07,-80.22,,,,,
8/7/1994,BROWARD CO.,50,57.539,FLL,1815,0,0,5000,0,EST,,,C,11,,0,0,,,0,0,5,N,0,,Ft Lauderdale,1815,,,,,"Severe thunderstorm winds downed trees and power lines and spawned a funnel cloud in Coral Springs. A SKYWARN observer reported 3/4 hail in Oakland Park. Wind gust of 58 mph were measured at Ft Lauderdale International Airport and lightning strikes damaged two planes and the runway. """,,
12/19/1995,BROWARD CO.,50,57.539,Pembroke Pines,1415,0,0,0,0,EST,,,C,11,,0,0,,,0,0,13,WSW,0,,,1415,,,,,Squall line moving east at 30 mph produced gust around 58 mph in the west portion of Pembroke Pines.,,
6/21/1996,BROWARD CO.,50,57.539,MIRAMAR,1515,0,0,0,0,EST,,2038624,C,11,MFL,0,0,,,,,0,S,0,S,MIRAMAR,1515,25.87,-80.35,25.87,-80.35,,Power lines were blown down by thunderstorm winds in Miramar.,
6/27/1996,BROWARD CO.,50,57.539,FT LAUDERDALE,1245,0,0,0,0,EST,,2038628,C,11,MFL,0,0,,,,,0,N,0,N,FT LAUDERDALE,1245,26.13,-80.13,26.13,-80.13,,A severe thunderstorm wind gust blew a large canopy off of the National Guard Armory in Fort Lauderdale.,
9/21/1996,BROWARD CO.,50,57.539,HOLLYWOOD,1420,0,0,0,0,EST,,2048425,C,11,MFL,0,0,,,,,,,,,HOLLYWOOD,1420,26.02,-80.15,26.02,-80.15,,SEVERE THUNDERSTORMS UPROOTED LARGE TREES AND BLEW DOWN POWER LINES.,
9/22/1996,BROWARD CO.,50,57.539,SUNRISE GOLF VLG,1515,0,0,0,0,EST,,2048427,C,11,MFL,0,0,,,,,,,,,SUNRISE GOLF VLG,1515,26.07,-80.22,26.07,-80.22,,"LARGE TREE LIMBS BLOWN ONTO POWER LINES AND 13,000 WITHOUT POWER.",
5/12/1999,BROWARD CO.,50,57.539,FT LAUDERDALE,1445,0,0,0,0,EST,,1503220,C,11,MFL,0,0,TRAINED SPOTTER,,,,,,,,FT LAUDERDALE,1445,26.13,-80.13,26.13,-80.13,,SKYWARN spotter reported 60 mph wind gust.,
5/29/1999,BROWARD CO.,50,57.539,DAVIE,1425,0,0,25000,0,EST,,1500902,C,11,MFL,0,0,EMERGENCY MANAGER,,,,,,,,DAVIE,1425,26.07,-80.23,26.07,-80.23,,Emergency Management reported three house patios were damaged by thunderstorm winds.,
8/2/1999,BROWARD CO.,50,57.539,FT LAUDERDALE,1455,0,0,30000,0,EST,,2412116,C,11,MFL,0,0,TRAINED SPOTTER,,,,,,,,FT LAUDERDALE,1455,26.13,-80.13,26.13,-80.13,,Severe thunderstorm wind gusts of 60 mph blew down a large ficus tree onto a house roof in Fort Lauderdale and also blew down a powerline onto a residence that ignited a fire that damaged the home and injured one occupant. One inch hail was reported by trained spotters at Lauderdale Lakes and three quarter inch hail at Plantation.,
7/23/2000,BROWARD CO.,50,57.539,SUNRISE GOLF VLG,1430,0,0,0,0,EST,E,1097990,C,11,MFL,0,0,NEWSPAPER,,,,2,W,2,W,SUNRISE GOLF VLG,1430,26.07,-80.25,26.07,-80.25,Severe thunderstorm winds blew down large tree limbs in Markham Park.,,
9/17/2000,BROWARD CO.,50,57.539,COCONUT CREEK,940,0,0,0,0,EST,E,1102844,C,11,MFL,0,0,TRAINED SPOTTER,,,,,,,,COCONUT CREEK,940,26.25,-80.1333,26.25,-80.1333,A SKYWARN spotter reported large limbs blown down by winds estimated at 62 mph.,,
7/17/2001,BROWARD CO.,50,57.539,HOLLYWOOD,1337,0,0,5000,0,EST,E,1118593,C,11,MFL,0,0,LAW ENFORCEMENT,,,,,,,,HOLLYWOOD,1337,26.01667,-80.15,26.01667,-80.15,Trees and power lines were blown down at 71 Street and Buchanan.,,
8/2/2002,BROWARD CO.,50,57.539,FT LAUDERDALE,1529,0,0,0,0,EST,E,1138904,C,11,MFL,0,0,GENERAL PUBLIC,,,,,,,,FT LAUDERDALE,1529,26.13333,-80.1333,26.13333,-80.1333,A thunderstorm wind gust of 58 mph was reported.,,
8/27/2002,BROWARD CO.,50,57.539,PEMBROKE PINES,1215,0,0,0,0,EST,E,1138924,C,11,MFL,0,0,GENERAL PUBLIC,,,,,,,,PEMBROKE PINES,1215,26.05,-80.1667,26.05,-80.1667,Thunderstorm wind gusts near 60 mph knocked down large tree limbs.,,
4/13/2004,BROWARD CO.,50,57.539,FT LAUDERDALE,1420,0,0,0,0,EST,EG,1166647,C,11,MFL,0,0,LAW ENFORCEMENT,,,,,,,,FT LAUDERDALE,1420,26.13333,-80.1333,26.13333,-80.1333,Police reported trees blown down.,,
7/15/2004,BROWARD CO.,50,57.539,DAVIE,1708,0,0,0,0,EST,EG,1175351,C,11,MFL,0,0,BROADCAST MEDIA,,,,,,,,DAVIE,1708,26.06667,-80.2333,26.06667,-80.2333,Trees were uprooted near Flamingo Gardens.,,
8/12/2004,BROWARD CO.,50,57.539,POMPANO BEACH,1248,0,0,0,0,EST,EG,1175941,C,11,MFL,0,0,FIRE DEPT/RESCUE SQUAD,,,,,,,,POMPANO BEACH,1248,26.23333,-80.1167,26.23333,-80.1167,A severe thunderstorm blew down tree limbs and power lines.,,
6/1/2005,BROWARD CO.,50,57.539,FT LAUDERDALE,834,0,0,2000,0,EST,EG,1190217,C,11,MFL,0,0,TRAINED SPOTTER,,,,,,,,FT LAUDERDALE,834,26.13333,-80.1333,26.13333,-80.1333,A severe thunderstorm produced wind gusts that broke off large tree limbs and damaged awnings on U.S. 1 about one-quarter mile south of Oakland Park Boulevard.,,
6/11/2005,BROWARD CO.,50,57.539,TAMARAC,1211,0,0,2000,0,EST,EG,1190232,C,11,MFL,0,0,LAW ENFORCEMENT,,,,1,SE,1,SE,TAMARAC,1211,26.15,-80.15,26.15,-80.15,Police report a utility pole was blown down.,,
8/4/2005,BROWARD CO.,50,57.539,MIRAMAR,1458,0,0,0,0,EST,EG,1196437,C,11,MFL,0,0,TRAINED SPOTTER,,,,,,,,MIRAMAR,1458,26,-80.4,26,-80.4,A large tree was blown down at the Miramar Park of Commerce on Commerce Parkway.,,
8/4/2005,BROWARD CO.,50,57.539,PEMBROKE PINES,1523,0,0,0,0,EST,EG,1196438,C,11,MFL,0,0,NWS EMPLOYEE(OFF DUTY),,,,,,,,PEMBROKE PINES,1523,26.05,-80.1667,26.05,-80.1667,A tree was blown down along Taft Street between Palm Avenue and Hiatus Avenue.,,
4/6/2008,BROWARD CO.,50,57.539,ANDYTOWN,1722,0,0,0,0,EST-5,EG,16531,C,11,MFL,0,0,Public,,,,12,NNW,12,NNW,ANDYTOWN,1722,26.3033,-80.5133,26.3033,-80.5133,A severe thunderstorm developed over the Everglades and moved northeast across highway 27. A motorist reported wind gusts of around 60 MPH along with pea sized hail and a funnel cloud.,"A deep southerly flow over South Florida and the coastal waters ahead of a frontal boundary across the northwestern sections of the Gulf of Mexico allowed strong to severe thunderstorms to move northward from Cuba across the straits and into much of South Florida.||A total of 25,000 customers lost power across South Florida as a result of the storms. 21,000 customers lost power in Miami-Dade and Broward counties, and 4800 in Palm Beach County.",
5/23/2008,BROWARD CO.,50,57.539,CORAL SPGS,1325,0,0,0,0,EST-5,EG,17442,C,11,MFL,0,0,Law Enforcement,,,,3,WNW,3,WNW,CORAL SPGS,1325,26.2879,-80.2637,26.2879,-80.2637,Strong winds from the passing severe thunderstorm blew over a canopy at a park in Coral Springs.,Thunderstorms develop across Broward County producing hail and wind damage.,
